_id;amparo_legal;codigo_infracao;descricao_infracao;escopo_autuacao;mes;quantidade_autos;uf;m�s;ano
604f7a48a60b104ea49b9bbe;"ART. 78-F, PARAG. 1º- LEI 10.233/2001 C/C ART. 1º, INCISO III, ALÍNEA ""S"" DA RESOLUÇÃO ANTT Nº 233/2003 ";319;"ART. 78-F, PARAG. 1º- LEI 10.233/2001 C/C ART.1º, INCISO III, ALÍNEA ""S"" DA RES.ANTT Nº 233/2003 - INCLUÍDO PELA RESOLUÇÃO ANTT Nº 4130/2013 - NÃO OBSERVAR AS NORMAS E PROCEDIMENTOS DE INSCRIÇÃO INDICATIVA DA CATEGORIA E DE CADASTRAMENTO DOS ÔNIBUS.";Transporte Rodoviário Interestadual de Passageiros;ABRIL;1;BA;4;2018
604f7a48a60b104ea49b9bbf;"ART. 78-F, PARAG. 1º- LEI 10.233/2001 C/C ART. 1º, INCISO IV, ALÍNEA ""R"" DA RESOLUÇÃO ANTT Nº 233/2003";418;"ART. 78-F, PARAG. 1º- LEI 10.233/2001 C/C ART.1º, INCISO IV, ALÍNEA ""R"" DA RES.ANTT Nº 233/2003 - ALT.  PELA RES.ANTT Nº 579/2004 - PRATICAR ATOS DE DESOBEDIÊNCIA OU OPOSIÇÃO À AÇÃO DA FISCALIZAÇÃO.";Transporte Rodoviário Interestadual de Passageiros;ABRIL;1;BA;4;2018
604f7a48a60b104ea49b9bc0;"ART. 78-F, PARAG. 1º- LEI 10.233/2001 C/C ART. 1º, INCISO IV, ALÍNEA ""M"" DA RESOLUÇÃO ANTT Nº 233/2003 ";413;"ART. 78-F, PARAG. 1º- LEI 10.233/2001 C/C ART.1º, INCISO IV, ALÍNEA ""M"" DA RES.ANTT Nº 233/2003 - NÃO OBSERVAR OS PROCEDIMENTOS DE ADMISSÃO, DE CONTROLE DE SAÚDE TREINAMENTO PROFISSIONAL E DO REGIME DE TRABALHO DOS MOTORISTAS.";Transporte Rodoviário Interestadual de Passageiros;ABRIL;2;CE;4;2018
604f7a48a60b104ea49b9bc1;"ART. 78-F, PARAG. 1º- LEI 10.233/2001 C/C ART. 1º, INCISO I, ALÍNEA ""M"" DA RESOLUÇÃO ANTT Nº 233/2003";113;"ART. 78-F, PARAG. 1º- LEI 10.233/2001 C/C ART.1º, INCISO I, ALÍNEA ""M"" DA RES.ANTT Nº 233/2003 - ALT. PELA RES.ANTT Nº 5063/16 - EMITIR “BILHETE DE EMBARQUE GRATUIDADE”, SEM OBSERVÂNCIA DAS ESPECIFICAÇÕES.";Transporte Rodoviário Interestadual de Passageiros;ABRIL;1;CE;4;2018
604f7a48a60b104ea49b9bc2;"ART. 78-F, PARAG. 1º- LEI 10.233/2001 C/C ART. 1º, INCISO II, ALÍNEA ""C"" DA RESOLUÇÃO ANTT Nº 233/2003";203;"ART. 78-F, PARAG. 1º- LEI 10.233/2001 C/C ART.1º, INCISO II, ALÍNEA ""C"" DA RES.ANTT Nº 233/2003 - NÃO OBSERVAR OS PROCEDIMENTOS RELATIVOS AO PESSOAL DA TRANSPORTADORA.";Transporte Rodoviário Interestadual de Passageiros;ABRIL;2;CE;4;2018
604f7a48a60b104ea49b9bc3;"ART. 78-F, PARAG. 1º- LEI 10.233/2001 C/C ART. 1º, INCISO II, ALÍNEA ""Q"" DA RESOLUÇÃO ANTT Nº 233/2003";217;"ART. 78-F, PARAG. 1º- LEI 10.233/2001 C/C ART.1º, INCISO II, ALÍNEA ""Q"" DA RES.ANTT Nº 233/2003 - ACRESC. PELA RES.ANTT Nº 643/2004 - NÃO OBSERVAR OS CRITÉRIOS PARA INFORMAÇÃO AOS USUÁRIOS DOS PROCEDIMENTOS DE SEGURANÇA.";Transporte Rodoviário Interestadual de Passageiros;ABRIL;1;CE;4;2018
604f7a48a60b104ea49b9bc4;"ART. 78-F, PARAG. 1º- LEI 10.233/2001 C/C ART. 1º, INCISO II, ALÍNEA ""D"" DA RESOLUÇÃO ANTT Nº 233/2003 ";204;"ART. 78-F, PARAG. 1º- LEI 10.233/2001 C/C ART.1º, INCISO II, ALÍNEA ""D"" DA RES.ANTT Nº 233/2003 - NÃO FORNECER COMPROVANTE DO DESPACHO DA BAGAGEM DE PASSAGEIRO.";Transporte Rodoviário Interestadual de Passageiros;ABRIL;3;CE;4;2018
604f7a48a60b104ea49b9bc5;"ART. 23, INCISO I, ALÍNEA ""B"" DA RESOLUÇÃO ANTT 3.535/2010.";102;NÃO DIVULGAR O NÚMERO DO SAC DE FORMA CLARA E OBJETIVA EM TODOS OS DOCUMENTOS E MATERIAIS IMPRESSOS ENTREGUES AO CONSUMIDOR, NOS GUICHÊS DE VENDA DE PASSAGENS E NO INTERIOR DE TODOS OS VEÍCULOS E CARROS FERROVIÁRIOS DE PASSAGEIROS, BEM COMO NA PÁGINA ELETRÔNICA DA EMPRESA NA INTERNET, QUANDO HOUVER.;Transporte Rodoviário Interestadual de Passageiros;ABRIL;1;CE;4;2018
604f7a48a60b104ea49b9bc6;"ART. 78-F, PARAG. 1º- LEI 10.233/2001 C/C ART. 1º, INCISO I, ALÍNEA ""E"" DA RESOLUÇÃO ANTT Nº 233/2003 ";105;"ART. 78-F, PARAG. 1º- LEI 10.233/2001 C/C ART.1º, INCISO I, ALÍNEA ""E"" DA RES.ANTT Nº 233/2003 - NÃO OBSERVAR O PRAZO MÍNIMO ESTABELECIDO PARA INÍCIO DA VENDA DE BILHETE DE PASSAGEM.";Transporte Rodoviário Interestadual de Passageiros;ABRIL;2;CE;4;2018
604f7a48a60b104ea49b9bc7;"ART. 78-F, PARAG. 1º- LEI 10.233/2001 C/C ART. 1º, INCISO I, ALÍNEA ""K"" DA RESOLUÇÃO ANTT Nº 233/2003";111;"ART. 78-F, PARAG. 1º- LEI 10.233/2001 C/C ART.1º, INCISO I, ALÍNEA ""K""DA RES.ANTT Nº 233/2003 - TRAFEGAR COM VEÍCULO EM SERVIÇO, APRESENTANDO DEFEITO EM EQUIPAMENTO OU ITEM OBRIGATÓRIO.";Transporte Rodoviário Interestadual de Passageiros;ABRIL;1;CE;4;2018
604f7a48a60b104ea49b9bc8;"ART. 78-F, PARAG. 1º- LEI 10.233/2001 C/C ART. 1º, INCISO II, ALÍNEA ""B"" DA RESOLUÇÃO ANTT Nº 233/2003";202;"ART. 78-F, PARAG. 1º- LEI 10.233/2001 C/C ART.1º, INCISO II, ALÍNEA ""B"" DA RES.ANTT Nº 233/2003 - RETARDAR, INJUSTIFICADAMENTE, A PRESTAÇÃO DE TRANSPORTE PARA OS PASSAGEIROS.";Transporte Rodoviário Interestadual de Passageiros;ABRIL;2;CE;4;2018
604f7a48a60b104ea49b9bc9;"ART. 78-F, PARAG. 1º- LEI 10.233/2001 C/C ART. 1º, INCISO I, ALÍNEA ""B"" DA RESOLUÇÃO ANTT Nº 233/2003";102;"ART. 78-F, PARAG. 1º- LEI 10.233/2001 C/C ART.1º, INCISO I, ALÍNEA ""B"" DA RES.ANTT Nº 233/2003 - EMITIR BILHETE SEM OBSERVÂNCIA DAS ESPECIFICAÇÕES.";Transporte Rodoviário Interestadual de Passageiros;ABRIL;1;CE;4;2018
604f7a48a60b104ea49b9bca;"ART. 78-F, PARAG. 1º- LEI 10.233/2001 C/C ART. 1º, INCISO III, ALÍNEA ""H"" DA RESOLUÇÃO ANTT Nº 233/2003 ";308;"ART. 78-F, PARAG. 1º- LEI 10.233/2001 C/C ART.1º, INCISO III, ALÍNEA ""H"" DA RES.ANTT Nº 233/2003 - SUPRIMIR VIAGEM A QUE ESTEJA OBRIGADO, SEM PRÉVIA COMUNICAÇÃO A ANTT.";Transporte Rodoviário Interestadual de Passageiros;ABRIL;3;DF;4;2018
604f7a48a60b104ea49b9bcb;"ART. 78-F, PARAG. 1º- LEI 10.233/2001 C/C ALÍNEA ""R"" DO INCISO III DO ART. 2º DA RES.ANTT Nº 3.075/2009 (INCLUÍDO PELA RES.3871)";3180;"ART. 78-F, PARAG. 1º- LEI 10.233/2001 C/C ALÍNEA ""R"" DO INCISO III DO ART. 2º DA RES.ANTT Nº 3.075/2009 - INCLUIDO PELA RES. ANTT Nº 3871/2012 - NÃO OBSERVAR AS NORMAS E PROCEDIMENTOS NECESSÁRIOS PARA GARANTIR CONDIÇÕES DE ACESSIBILIDADE AOS VEÍCULOS.";Transporte Rodoviário Interestadual de Passageiros;ABRIL;1;DF;4;2018
604f7a48a60b104ea49b9bcc;"ART. 78-F, PARAG. 1º- LEI 10.233/2001 C/C ART. 1º, INCISO I, ALÍNEA ""G"" DA RESOLUÇÃO ANTT Nº 233/2003";107;"ART. 78-F, PARAG. 1º- LEI 10.233/2001 C/C ART.1º, INCISO I, ALÍNEA ""G"" DA RES.ANTT Nº 233/2003 - ALT. RES. ANTT Nº 3643/11 - NÃO FORNECER, NOS PRAZOS ESTABELECIDOS, OS DADOS ESTATÍSTICOS E CONTÁBEIS, CONFORME DISPOSTO NA RES. ANTT Nº 3.524, DE 26-05-10";Transporte Rodoviário Interestadual de Passageiros;ABRIL;1;DF;4;2018
604f7a48a60b104ea49b9bcd;"ART. 78-F, PARAG. 1º- LEI 10.233/2001 C/C ART. 1º, INCISO II, ALÍNEA ""E"" DA RESOLUÇÃO ANTT Nº 233/2003";205;"ART.78-F, §1º-LEI 10.233/01 C/C ART.1º, INCISO II, ALÍNEA ""E""DA RES.ANTT Nº233/03 - EMPREENDER VIAGEM COM VEÍCULO EM CONDIÇÕES INADEQUADAS DE HIGIENE E/OU DEIXAR DE HIGIENIZAR AS INSTALAÇÕES SANITÁRIAS, QUANDO DO INÍCIO DA VIAGEM E NAS SAÍDAS DE PONTOS DE PARADA OU DE APOIO.";Transporte Rodoviário Interestadual de Passageiros;ABRIL;1;DF;4;2018
604f7a48a60b104ea49b9bce;"ART. 78-F, PARAG. 1º- LEI 10.233/2001 C/C ART. 1º, INCISO II, ALÍNEA ""I"" DA RESOLUÇÃO ANTT Nº 233/2003";209;"ART. 78-F, PARAG. 1º- LEI 10.233/2001 C/C ART.1º, INCISO II, ALÍNEA ""I"" DA RES.ANTT Nº 233/2003 - TRAFEGAR COM VEÍCULO EM SERVIÇO, SEM EQUIPAMENTO OU ITEM OBRIGATÓRIO.";Transporte Rodoviário Interestadual de Passageiros;ABRIL;1;DF;4;2018
604f7a48a60b104ea49b9bcf;"ART. 78-F, PARAG. 1º- LEI 10.233/2001 C/C ART. 1º, INCISO III, ALÍNEA ""S"" DA RESOLUÇÃO ANTT Nº 233/2003 ";319;"ART. 78-F, PARAG. 1º- LEI 10.233/2001 C/C ART.1º, INCISO III, ALÍNEA ""S"" DA RES.ANTT Nº 233/2003 - INCLUÍDO PELA RESOLUÇÃO ANTT Nº 4130/2013 - NÃO OBSERVAR AS NORMAS E PROCEDIMENTOS DE INSCRIÇÃO INDICATIVA DA CATEGORIA E DE CADASTRAMENTO DOS ÔNIBUS.";Transporte Rodoviário Interestadual de Passageiros;ABRIL;3;DF;4;2018
604f7a48a60b104ea49b9bd0;"ART. 78-F, PARAG. 1º- LEI 10.233/2001 C/C ALÍNEA ""K"" DO INCISO I DO ART. 2º DA RES.ANTT Nº 3.075/2009 ";1110;"ART. 78-F, PARAG. 1º- LEI 10.233/2001 C/C ALÍNEA ""K"" DO INCISO I DO ART. 2º DA RES.ANTT Nº 3.075/2009 - ALT. PELA RES.ANTT Nº 4130/2013 - TRAFEGAR COM VEÍCULO EM SERVIÇO, APRESENTANDO DEFEITO EM EQUIPAMENTO OU ITEM OBRIGATÓRIO.";Transporte Rodoviário Interestadual de Passageiros;ABRIL;1;DF;4;2018
604f7a48a60b104ea49b9bd1;"ART. 78-F, PARAG. 1º- LEI 10.233/2001 C/C ART. 1º, INCISO I, ALÍNEA ""J"" DA RESOLUÇÃO ANTT Nº 233/2003";110;"ART. 78-F, PARAG. 1º- LEI 10.233/2001 C/C ART.1º, INCISO I, ALÍNEA ""J"" DA RES.ANTT Nº 233/2003 - NÃO PORTAR, EM LOCAL DE FÁCIL ACESSO AOS USUÁRIOS E À FISCALIZAÇÃO, NO ÔNIBUS EM SERVIÇO, CÓPIA DO QUADRO DE TARIFAS.";Transporte Rodoviário Interestadual de Passageiros;ABRIL;1;DF;4;2018
604f7a48a60b104ea49b9bd2;"ART. 78-F, PARAG. 1º- LEI 10.233/2001 C/C ART. 1º, INCISO II, ALÍNEA ""Q"" DA RESOLUÇÃO ANTT Nº 233/2003";217;"ART. 78-F, PARAG. 1º- LEI 10.233/2001 C/C ART.1º, INCISO II, ALÍNEA ""Q"" DA RES.ANTT Nº 233/2003 - ACRESC. PELA RES.ANTT Nº 643/2004 - NÃO OBSERVAR OS CRITÉRIOS PARA INFORMAÇÃO AOS USUÁRIOS DOS PROCEDIMENTOS DE SEGURANÇA.";Transporte Rodoviário Interestadual de Passageiros;ABRIL;1;DF;4;2018
604f7a48a60b104ea49b9bd3;"ART. 78-F, PARAG. 1º- LEI 10.233/2001 C/C ART. 1º, INCISO IV, ALÍNEA ""R"" DA RESOLUÇÃO ANTT Nº 233/2003";418;"ART. 78-F, PARAG. 1º- LEI 10.233/2001 C/C ART.1º, INCISO IV, ALÍNEA ""R"" DA RES.ANTT Nº 233/2003 - ALT.  PELA RES.ANTT Nº 579/2004 - PRATICAR ATOS DE DESOBEDIÊNCIA OU OPOSIÇÃO À AÇÃO DA FISCALIZAÇÃO.";Transporte Rodoviário Interestadual de Passageiros;ABRIL;1;DF;4;2018
604f7a48a60b104ea49b9bd4;"ART. 78-F, PARAG. 1º- LEI 10.233/2001 C/C ART. 1º, INCISO III, ALÍNEA ""D"" DA RESOLUÇÃO ANTT Nº 233/2003";304;"ART. 78-F, PARAG. 1º- LEI 10.233/2001 C/C ART.1º, INCISO III, ALÍNEA ""D"" DA RES.ANTT Nº 233/2003 - ALTERAR, SEM PRÉVIA COMUNICAÇÃO A ANTT, O ESQUEMA OPERACIONAL DA LINHA.";Transporte Rodoviário Interestadual de Passageiros;ABRIL;1;DF;4;2018
604f7a48a60b104ea49b9bd5;"ART. 78-F, PARAG. 1º- LEI 10.233/2001 C/C ART. 1º, INCISO I, ALÍNEA ""K"" DA RESOLUÇÃO ANTT Nº 233/2003";111;"ART. 78-F, PARAG. 1º- LEI 10.233/2001 C/C ART.1º, INCISO I, ALÍNEA ""K""DA RES.ANTT Nº 233/2003 - TRAFEGAR COM VEÍCULO EM SERVIÇO, APRESENTANDO DEFEITO EM EQUIPAMENTO OU ITEM OBRIGATÓRIO.";Transporte Rodoviário Interestadual de Passageiros;ABRIL;14;DF;4;2018
604f7a48a60b104ea49b9bd6;"ART. 78-F, PARAG. 1º- LEI 10.233/2001 C/C ART. 1º, INCISO II, ALÍNEA ""B"" DA RESOLUÇÃO ANTT Nº 233/2003";202;"ART. 78-F, PARAG. 1º- LEI 10.233/2001 C/C ART.1º, INCISO II, ALÍNEA ""B"" DA RES.ANTT Nº 233/2003 - RETARDAR, INJUSTIFICADAMENTE, A PRESTAÇÃO DE TRANSPORTE PARA OS PASSAGEIROS.";Transporte Rodoviário Interestadual de Passageiros;ABRIL;6;DF;4;2018
604f7a48a60b104ea49b9bd7;"ART. 78-F, PARAG. 1º- LEI 10.233/2001 C/C ART. 1º, INCISO IV, ALÍNEA ""A"" DA RESOLUÇÃO ANTT Nº 233/2003 ";401;"ART. 78-F, PARAG. 1º- LEI 10.233/2001 C/C ART.1º, INCISO IV, ALÍNEA ""A"" DA RES.ANTT Nº 233/2003 - EXECUTAR SERVIÇOS DE TRANSPORTE RODOVIÁRIO INTERESTADUAL OU INTERNACIONAL DE PASSAGEIROS SEM PRÉVIA AUTORIZAÇÃO OU PERMISSÃO.";Transporte Rodoviário Interestadual de Passageiros;ABRIL;7;DF;4;2018
604f7a48a60b104ea49b9bd8;"ART. 78-F, PARAG. 1º- LEI 10.233/2001 C/C ART. 1º, INCISO I, ALÍNEA ""E"" DA RESOLUÇÃO ANTT Nº 233/2003 ";105;"ART. 78-F, PARAG. 1º- LEI 10.233/2001 C/C ART.1º, INCISO I, ALÍNEA ""E"" DA RES.ANTT Nº 233/2003 - NÃO OBSERVAR O PRAZO MÍNIMO ESTABELECIDO PARA INÍCIO DA VENDA DE BILHETE DE PASSAGEM.";Transporte Rodoviário Interestadual de Passageiros;ABRIL;1;DF;4;2018
604f7a48a60b104ea49b9bd9;"ART. 78-F, PARAG. 1º- LEI 10.233/2001 C/C ART. 1º, INCISO II, ALÍNEA ""B"" DA RESOLUÇÃO ANTT Nº 233/2003";202;"ART. 78-F, PARAG. 1º- LEI 10.233/2001 C/C ART.1º, INCISO II, ALÍNEA ""B"" DA RES.ANTT Nº 233/2003 - RETARDAR, INJUSTIFICADAMENTE, A PRESTAÇÃO DE TRANSPORTE PARA OS PASSAGEIROS.";Transporte Rodoviário Interestadual de Passageiros;ABRIL;4;ES;4;2018
604f7a48a60b104ea49b9bda;"ART. 78-F, PARAG. 1º- LEI 10.233/2001 C/C ART. 1º, INCISO III, ALÍNEA ""D"" DA RESOLUÇÃO ANTT Nº 233/2003";304;"ART. 78-F, PARAG. 1º- LEI 10.233/2001 C/C ART.1º, INCISO III, ALÍNEA ""D"" DA RES.ANTT Nº 233/2003 - ALTERAR, SEM PRÉVIA COMUNICAÇÃO A ANTT, O ESQUEMA OPERACIONAL DA LINHA.";Transporte Rodoviário Interestadual de Passageiros;ABRIL;4;ES;4;2018
604f7a48a60b104ea49b9bdb;"ART. 78-F, PARAG. 1º- LEI 10.233/2001 C/C ART. 1º, INCISO III, ALÍNEA ""H"" DA RESOLUÇÃO ANTT Nº 233/2003 ";308;"ART. 78-F, PARAG. 1º- LEI 10.233/2001 C/C ART.1º, INCISO III, ALÍNEA ""H"" DA RES.ANTT Nº 233/2003 - SUPRIMIR VIAGEM A QUE ESTEJA OBRIGADO, SEM PRÉVIA COMUNICAÇÃO A ANTT.";Transporte Rodoviário Interestadual de Passageiros;ABRIL;2;ES;4;2018
604f7a48a60b104ea49b9bdc;"ART. 78-F, PARAG. 1º- LEI 10.233/2001 C/C ART. 1º, INCISO IV, ALÍNEA ""R"" DA RESOLUÇÃO ANTT Nº 233/2003";418;"ART. 78-F, PARAG. 1º- LEI 10.233/2001 C/C ART.1º, INCISO IV, ALÍNEA ""R"" DA RES.ANTT Nº 233/2003 - ALT.  PELA RES.ANTT Nº 579/2004 - PRATICAR ATOS DE DESOBEDIÊNCIA OU OPOSIÇÃO À AÇÃO DA FISCALIZAÇÃO.";Transporte Rodoviário Interestadual de Passageiros;ABRIL;1;ES;4;2018
604f7a48a60b104ea49b9bdd;"ART. 78-F, PARAG. 1º- LEI 10.233/2001 C/C ART. 1º, INCISO I, ALÍNEA ""K"" DA RESOLUÇÃO ANTT Nº 233/2003";111;"ART. 78-F, PARAG. 1º- LEI 10.233/2001 C/C ART.1º, INCISO I, ALÍNEA ""K""DA RES.ANTT Nº 233/2003 - TRAFEGAR COM VEÍCULO EM SERVIÇO, APRESENTANDO DEFEITO EM EQUIPAMENTO OU ITEM OBRIGATÓRIO.";Transporte Rodoviário Interestadual de Passageiros;ABRIL;2;ES;4;2018
604f7a48a60b104ea49b9bde;"ART. 78-F, PARAG. 1º- LEI 10.233/2001 C/C ART. 1º, INCISO I, ALÍNEA ""L"" DA RESOLUÇÃO ANTT Nº 233/2003";112;"ART.78-F, PARAG.1º- LEI 10.233/2001 C/C ART.1º, INCISO I, ALÍNEA ""L""DA RES.ANTT Nº 233/2003 - ALT.PELA RES.ANTT Nº 653/04 - TRAFEGAR COM VEÍCULO EM SERVIÇO, SEM DOCUMENTO DE PORTE OBRIGATÓRIO NÃO PREVISTO EM INFRAÇÃO ESPECÍFICA, NO ORIGINAL OU CÓPIA AUTENTICADA.";Transporte Rodoviário Interestadual de Passageiros;ABRIL;9;ES;4;2018
604f7a48a60b104ea49b9bdf;"ART. 78-F, PARAG. 1º- LEI 10.233/2001 C/C ART. 1º, INCISO III, ALÍNEA ""M"" DA RESOLUÇÃO ANTT Nº 233/2003";313;"ART. 78-F, PARAG. 1º- LEI 10.233/2001 C/C ART.1º, INCISO III, ALÍNEA ""M"" DA RES.ANTT Nº 233/2003 - ALT. PELA RES. ANTT Nº 5063/16 - NÃO DISPONIBILIZAR OS ASSENTOS PREVISTOS PARA TRANSPORTE GRATUITO E COM DESCONTO NO VALOR DE PASSAGEM, NA QUANTIDADE E PRAZO ESTABELECIDOS NA LEGISLAÇÃO ESPECÍFICA.";Transporte Rodoviário Interestadual de Passageiros;ABRIL;1;ES;4;2018
604f7a48a60b104ea49b9be0;"ART. 78-F, PARAG. 1º- LEI 10.233/2001 C/C ART. 1º, INCISO IV, ALÍNEA ""M"" DA RESOLUÇÃO ANTT Nº 233/2003 ";413;"ART. 78-F, PARAG. 1º- LEI 10.233/2001 C/C ART.1º, INCISO IV, ALÍNEA ""M"" DA RES.ANTT Nº 233/2003 - NÃO OBSERVAR OS PROCEDIMENTOS DE ADMISSÃO, DE CONTROLE DE SAÚDE TREINAMENTO PROFISSIONAL E DO REGIME DE TRABALHO DOS MOTORISTAS.";Transporte Rodoviário Interestadual de Passageiros;ABRIL;1;ES;4;2018
604f7a48a60b104ea49b9be1;"ART. 23, INCISO I, ALÍNEA ""B"" DA RESOLUÇÃO ANTT 3.535/2010.";102;NÃO DIVULGAR O NÚMERO DO SAC DE FORMA CLARA E OBJETIVA EM TODOS OS DOCUMENTOS E MATERIAIS IMPRESSOS ENTREGUES AO CONSUMIDOR, NOS GUICHÊS DE VENDA DE PASSAGENS E NO INTERIOR DE TODOS OS VEÍCULOS E CARROS FERROVIÁRIOS DE PASSAGEIROS, BEM COMO NA PÁGINA ELETRÔNICA DA EMPRESA NA INTERNET, QUANDO HOUVER.;Transporte Rodoviário Interestadual de Passageiros;ABRIL;1;GO;4;2018
604f7a48a60b104ea49b9be2;"ART. 78-F, PARAG. 1º- LEI 10.233/2001 C/C ART. 1º, INCISO I, ALÍNEA ""K"" DA RESOLUÇÃO ANTT Nº 233/2003";111;"ART. 78-F, PARAG. 1º- LEI 10.233/2001 C/C ART.1º, INCISO I, ALÍNEA ""K""DA RES.ANTT Nº 233/2003 - TRAFEGAR COM VEÍCULO EM SERVIÇO, APRESENTANDO DEFEITO EM EQUIPAMENTO OU ITEM OBRIGATÓRIO.";Transporte Rodoviário Interestadual de Passageiros;ABRIL;1;GO;4;2018
604f7a48a60b104ea49b9be3;"ART. 78-F, PARAG. 1º- LEI 10.233/2001 C/C ART. 1º, INCISO I, ALÍNEA ""Q"" DA RESOLUÇÃO ANTT Nº 233/2003";117;"ART. 78-F, PARAG. 1º- LEI 10.233/2001 C/C ART.1º, INCISO I, ALÍNEA ""Q"" DA RES.ANTT Nº 233/2003 - INC. PELA RES.ANTT Nº 4282/2014 - NÃO DIVULGAR INFORMAÇÕES OU FORNECER FORMULÁRIOS A QUE ESTEJA OBRIGADO, AOS USUÁRIOS.";Transporte Rodoviário Interestadual de Passageiros;ABRIL;1;GO;4;2018
604f7a48a60b104ea49b9be4;"ART. 78-F, PARAG. 1º- LEI 10.233/2001 C/C ART. 1º, INCISO III, ALÍNEA ""D"" DA RESOLUÇÃO ANTT Nº 233/2003";304;"ART. 78-F, PARAG. 1º- LEI 10.233/2001 C/C ART.1º, INCISO III, ALÍNEA ""D"" DA RES.ANTT Nº 233/2003 - ALTERAR, SEM PRÉVIA COMUNICAÇÃO A ANTT, O ESQUEMA OPERACIONAL DA LINHA.";Transporte Rodoviário Interestadual de Passageiros;ABRIL;1;GO;4;2018
604f7a48a60b104ea49b9be5;"ART. 78-F, PARAG. 1º- LEI 10.233/2001 C/C ART. 1º, INCISO I, ALÍNEA ""B"" DA RESOLUÇÃO ANTT Nº 233/2003";102;"ART. 78-F, PARAG. 1º- LEI 10.233/2001 C/C ART.1º, INCISO I, ALÍNEA ""B"" DA RES.ANTT Nº 233/2003 - EMITIR BILHETE SEM OBSERVÂNCIA DAS ESPECIFICAÇÕES.";Transporte Rodoviário Interestadual de Passageiros;ABRIL;3;GO;4;2018
604f7a48a60b104ea49b9be6;"ART. 78-F, PARAG. 1º- LEI 10.233/2001 C/C ART. 1º, INCISO IV, ALÍNEA ""B"" DA RESOLUÇÃO ANTT Nº 233/2003";402;"ART. 78-F, PARAG. 1º- LEI 10.233/2001 C/C ART.1º, INCISO IV, ALÍNEA ""B"" DA RES.ANTT Nº 233/2003 - NÃO CONTRATAR SEGURO DE RESPONSABILIDADE CIVIL, DE ACORDO COM AS NORMAS REGULAMENTARES, OU EMPREENDER VIAGEM COM A RESPECTIVA APÓLICE EM SITUAÇÃO IRREGULAR.";Transporte Rodoviário Interestadual de Passageiros;ABRIL;2;GO;4;2018
604f7a48a60b104ea49b9be7;"ART. 78-F, PARAG. 1º- LEI 10.233/2001 C/C ART. 1º, INCISO IV, ALÍNEA ""R"" DA RESOLUÇÃO ANTT Nº 233/2003";418;"ART. 78-F, PARAG. 1º- LEI 10.233/2001 C/C ART.1º, INCISO IV, ALÍNEA ""R"" DA RES.ANTT Nº 233/2003 - ALT.  PELA RES.ANTT Nº 579/2004 - PRATICAR ATOS DE DESOBEDIÊNCIA OU OPOSIÇÃO À AÇÃO DA FISCALIZAÇÃO.";Transporte Rodoviário Interestadual de Passageiros;ABRIL;2;GO;4;2018
604f7a48a60b104ea49b9be8;"ART. 78-F, PARAG. 1º- LEI 10.233/2001 C/C ART. 1º, INCISO II, ALÍNEA ""N"" DA RESOLUÇÃO ANTT Nº 233/2003";214;"ART. 78-F, §1º-LEI 10.233/01 C/C ART.1º, II, AL. ""N"" DA RES.ANTT Nº 233/03 - TRANSPORTAR ENCOMENDAS OU MERCADORIAS QUE NÃO SEJAM DE PROPRIEDADE OU NÃO ESTEJAM SOB A RESPONSABILIDADE DE PASSAGEIROS, QUANDO DA PRESTAÇÃO DE SERVIÇO DE TRANSPORTE SOB O REGIME DE FRETAMENTO.";Transporte Rodoviário Interestadual de Passageiros;ABRIL;1;GO;4;2018
604f7a48a60b104ea49b9be9;"ART. 78-F, PARAG. 1º- LEI 10.233/2001 C/C ART. 1º, INCISO II, ALÍNEA ""K"" DA RESOLUÇÃO ANTT Nº 233/2003";211;"ART. 78-F, PARAG. 1º- LEI 10.233/2001 C/C ART.1º, INCISO II, ALÍNEA ""K"" DA RES.ANTT Nº 233/2003 - ATRASAR O PAGAMENTO DO VALOR DA INDENIZAÇÃO POR DANO OU EXTRAVIO DA BAGAGEM.";Transporte Rodoviário Interestadual de Passageiros;ABRIL;1;GO;4;2018
604f7a48a60b104ea49b9bea;"ART. 78-F, PARAG. 1º- LEI 10.233/2001 C/C ART. 1º, INCISO III, ALÍNEA ""S"" DA RESOLUÇÃO ANTT Nº 233/2003 ";319;"ART. 78-F, PARAG. 1º- LEI 10.233/2001 C/C ART.1º, INCISO III, ALÍNEA ""S"" DA RES.ANTT Nº 233/2003 - INCLUÍDO PELA RESOLUÇÃO ANTT Nº 4130/2013 - NÃO OBSERVAR AS NORMAS E PROCEDIMENTOS DE INSCRIÇÃO INDICATIVA DA CATEGORIA E DE CADASTRAMENTO DOS ÔNIBUS.";Transporte Rodoviário Interestadual de Passageiros;ABRIL;8;GO;4;2018
604f7a48a60b104ea49b9beb;"ART. 78-F, PARAG. 1º- LEI 10.233/2001 C/C ART. 1º, INCISO IV, ALÍNEA ""A"" DA RESOLUÇÃO ANTT Nº 233/2003 ";401;"ART. 78-F, PARAG. 1º- LEI 10.233/2001 C/C ART.1º, INCISO IV, ALÍNEA ""A"" DA RES.ANTT Nº 233/2003 - EXECUTAR SERVIÇOS DE TRANSPORTE RODOVIÁRIO INTERESTADUAL OU INTERNACIONAL DE PASSAGEIROS SEM PRÉVIA AUTORIZAÇÃO OU PERMISSÃO.";Transporte Rodoviário Interestadual de Passageiros;ABRIL;25;GO;4;2018
